sub1,sub2,smi1,smi2,x1,x2,env1,excess_molar_volume/(cm3/mol),link
MF,GBL,COC=O,O=C1CCCO1,0.9511,0.0489,298.15,-0.1596,https://doi.org/10.1021/je0003307
MF,GBL,COC=O,O=C1CCCO1,1.0,0.0,298.15,0.0,https://doi.org/10.1021/je0003308
EF,GBL,CCOC=O,O=C1CCCO1,0.0,1.0,298.15,0.0,https://doi.org/10.1021/je0003309
EF,GBL,CCOC=O,O=C1CCCO1,0.0501,0.9499,298.15,-0.1031,https://doi.org/10.1021/je0003310
EF,GBL,CCOC=O,O=C1CCCO1,0.0994,0.9006,298.15,-0.1908,https://doi.org/10.1021/je0003311
EF,GBL,CCOC=O,O=C1CCCO1,0.1504,0.8496,298.15,-0.3029,https://doi.org/10.1021/je0003312
EF,GBL,CCOC=O,O=C1CCCO1,0.2017,0.7983,298.15,-0.405,https://doi.org/10.1021/je0003313
EF,GBL,CCOC=O,O=C1CCCO1,0.2492,0.7508,298.15,-0.4899,https://doi.org/10.1021/je0003314
EF,GBL,CCOC=O,O=C1CCCO1,0.3001,0.6999,298.15,-0.5594,https://doi.org/10.1021/je0003315
EF,GBL,CCOC=O,O=C1CCCO1,0.4017,0.5983,298.15,-0.6862,https://doi.org/10.1021/je0003316
EF,GBL,CCOC=O,O=C1CCCO1,0.4509,0.5491,298.15,-0.7255,https://doi.org/10.1021/je0003317
EF,GBL,CCOC=O,O=C1CCCO1,0.503,0.497,298.15,-0.754,https://doi.org/10.1021/je0003318
EF,GBL,CCOC=O,O=C1CCCO1,0.5488,0.4512,298.15,-0.7613,https://doi.org/10.1021/je0003319
EF,GBL,CCOC=O,O=C1CCCO1,0.6028,0.3972,298.15,-0.7557,https://doi.org/10.1021/je0003320
EF,GBL,CCOC=O,O=C1CCCO1,0.7138,0.2862,298.15,-0.6845,https://doi.org/10.1021/je0003321
EF,GBL,CCOC=O,O=C1CCCO1,0.7502,0.2498,298.15,-0.6404,https://doi.org/10.1021/je0003322
EF,GBL,CCOC=O,O=C1CCCO1,0.7894,0.2106,298.15,-0.5906,https://doi.org/10.1021/je0003323
EF,GBL,CCOC=O,O=C1CCCO1,0.8503,0.1497,298.15,-0.4704,https://doi.org/10.1021/je0003324
EF,GBL,CCOC=O,O=C1CCCO1,0.9,0.1,298.15,-0.3374,https://doi.org/10.1021/je0003325
EF,GBL,CCOC=O,O=C1CCCO1,0.9501,0.0499,298.15,-0.1896,https://doi.org/10.1021/je0003326
EF,GBL,CCOC=O,O=C1CCCO1,1.0,0.0,298.15,0.0,https://doi.org/10.1021/je0003327
MA,GBL,COC(C)=O,O=C1CCCO1,0.0,1.0,298.15,0.0,https://doi.org/10.1021/je0003328
MA,GBL,COC(C)=O,O=C1CCCO1,0.0471,0.9529,298.15,-0.0993,https://doi.org/10.1021/je0003329
MA,GBL,COC(C)=O,O=C1CCCO1,0.1055,0.8945,298.15,-0.2143,https://doi.org/10.1021/je0003330
MA,GBL,COC(C)=O,O=C1CCCO1,0.1514,0.8486,298.15,-0.2857,https://doi.org/10.1021/je0003331
MA,GBL,COC(C)=O,O=C1CCCO1,0.2015,0.7985,298.15,-0.3559,https://doi.org/10.1021/je0003332
MA,GBL,COC(C)=O,O=C1CCCO1,0.2517,0.7483,298.15,-0.4216,https://doi.org/10.1021/je0003333
MA,GBL,COC(C)=O,O=C1CCCO1,0.293,0.707,298.15,-0.4701,https://doi.org/10.1021/je0003334
MA,GBL,COC(C)=O,O=C1CCCO1,0.4005,0.5995,298.15,-0.5582,https://doi.org/10.1021/je0003335
MA,GBL,COC(C)=O,O=C1CCCO1,0.4297,0.5703,298.15,-0.5762,https://doi.org/10.1021/je0003336
MA,GBL,COC(C)=O,O=C1CCCO1,0.4981,0.5019,298.15,-0.6031,https://doi.org/10.1021/je0003337
MA,GBL,COC(C)=O,O=C1CCCO1,0.5486,0.4514,298.15,-0.6002,https://doi.org/10.1021/je0003338
MA,GBL,COC(C)=O,O=C1CCCO1,0.5907,0.4093,298.15,-0.5979,https://doi.org/10.1021/je0003339
MA,GBL,COC(C)=O,O=C1CCCO1,0.701,0.299,298.15,-0.541,https://doi.org/10.1021/je0003340
MA,GBL,COC(C)=O,O=C1CCCO1,0.745,0.255,298.15,-0.5009,https://doi.org/10.1021/je0003341
MA,GBL,COC(C)=O,O=C1CCCO1,0.7921,0.2079,298.15,-0.4499,https://doi.org/10.1021/je0003342
MA,GBL,COC(C)=O,O=C1CCCO1,0.8471,0.1529,298.15,-0.3591,https://doi.org/10.1021/je0003343
MA,GBL,COC(C)=O,O=C1CCCO1,0.9005,0.0995,298.15,-0.2497,https://doi.org/10.1021/je0003344
MA,GBL,COC(C)=O,O=C1CCCO1,0.9509,0.0491,298.15,-0.1445,https://doi.org/10.1021/je0003345
MA,GBL,COC(C)=O,O=C1CCCO1,1.0,0.0,298.15,0.0,https://doi.org/10.1021/je0003346
EA,GBL,CCOC(C)=O,O=C1CCCO1,0.0,1.0,298.15,0.0,https://doi.org/10.1021/je0003347
EA,GBL,CCOC(C)=O,O=C1CCCO1,0.0501,0.9499,298.15,-0.1236,https://doi.org/10.1021/je0003348
EA,GBL,CCOC(C)=O,O=C1CCCO1,0.1023,0.8977,298.15,-0.2551,https://doi.org/10.1021/je0003349
EA,GBL,CCOC(C)=O,O=C1CCCO1,0.1528,0.8472,298.15,-0.3604,https://doi.org/10.1021/je0003350
EA,GBL,CCOC(C)=O,O=C1CCCO1,0.2005,0.7995,298.15,-0.4498,https://doi.org/10.1021/je0003351
EA,GBL,CCOC(C)=O,O=C1CCCO1,0.2542,0.7458,298.15,-0.5324,https://doi.org/10.1021/je0003352
EA,GBL,CCOC(C)=O,O=C1CCCO1,0.3039,0.6961,298.15,-0.5965,https://doi.org/10.1021/je0003353
EA,GBL,CCOC(C)=O,O=C1CCCO1,0.4046,0.5954,298.15,-0.6972,https://doi.org/10.1021/je0003354
EA,GBL,CCOC(C)=O,O=C1CCCO1,0.4546,0.5454,298.15,-0.7145,https://doi.org/10.1021/je0003355
EA,GBL,CCOC(C)=O,O=C1CCCO1,0.5006,0.4994,298.15,-0.7281,https://doi.org/10.1021/je0003356
EA,GBL,CCOC(C)=O,O=C1CCCO1,0.5528,0.4472,298.15,-0.7218,https://doi.org/10.1021/je0003357
EA,GBL,CCOC(C)=O,O=C1CCCO1,0.6019,0.3981,298.15,-0.703,https://doi.org/10.1021/je0003358
EA,GBL,CCOC(C)=O,O=C1CCCO1,0.6994,0.3006,298.15,-0.6335,https://doi.org/10.1021/je0003359
EA,GBL,CCOC(C)=O,O=C1CCCO1,0.75,0.25,298.15,-0.5807,https://doi.org/10.1021/je0003360
EA,GBL,CCOC(C)=O,O=C1CCCO1,0.7981,0.2019,298.15,-0.4971,https://doi.org/10.1021/je0003361
EA,GBL,CCOC(C)=O,O=C1CCCO1,0.849,0.151,298.15,-0.4001,https://doi.org/10.1021/je0003362
EA,GBL,CCOC(C)=O,O=C1CCCO1,0.902,0.098,298.15,-0.2851,https://doi.org/10.1021/je0003363
EA,GBL,CCOC(C)=O,O=C1CCCO1,0.9504,0.0496,298.15,-0.2005,https://doi.org/10.1021/je0003364
EA,GBL,CCOC(C)=O,O=C1CCCO1,1.0,0.0,298.15,0.0,https://doi.org/10.1021/je0003365
ACN,GBL,CC#N,O=C1CCCO1,0.0,1.0,298.15,0.0,https://doi.org/10.1021/je0003366
ACN,GBL,CC#N,O=C1CCCO1,0.0503,0.9497,298.15,-0.0705,https://doi.org/10.1021/je0003367
ACN,GBL,CC#N,O=C1CCCO1,0.0938,0.9062,298.15,-0.0978,https://doi.org/10.1021/je0003368
ACN,GBL,CC#N,O=C1CCCO1,0.1387,0.8613,298.15,-0.1338,https://doi.org/10.1021/je0003369
ACN,GBL,CC#N,O=C1CCCO1,0.2001,0.7999,298.15,-0.2008,https://doi.org/10.1021/je0003370
ACN,GBL,CC#N,O=C1CCCO1,0.249,0.751,298.15,-0.2507,https://doi.org/10.1021/je0003371
ACN,GBL,CC#N,O=C1CCCO1,0.3005,0.6995,298.15,-0.3017,https://doi.org/10.1021/je0003372
ACN,GBL,CC#N,O=C1CCCO1,0.3969,0.6031,298.15,-0.3722,https://doi.org/10.1021/je0003373
ACN,GBL,CC#N,O=C1CCCO1,0.4459,0.5541,298.15,-0.4005,https://doi.org/10.1021/je0003374
ACN,GBL,CC#N,O=C1CCCO1,0.4998,0.5002,298.15,-0.4283,https://doi.org/10.1021/je0003375
ACN,GBL,CC#N,O=C1CCCO1,0.5515,0.4485,298.15,-0.4416,https://doi.org/10.1021/je0003376
ACN,GBL,CC#N,O=C1CCCO1,0.5979,0.4021,298.15,-0.4584,https://doi.org/10.1021/je0003377
ACN,GBL,CC#N,O=C1CCCO1,0.7014,0.2986,298.15,-0.4561,https://doi.org/10.1021/je0003378
ACN,GBL,CC#N,O=C1CCCO1,0.7522,0.2478,298.15,-0.4477,https://doi.org/10.1021/je0003379
ACN,GBL,CC#N,O=C1CCCO1,0.8006,0.1994,298.15,-0.4156,https://doi.org/10.1021/je0003380
ACN,GBL,CC#N,O=C1CCCO1,0.8359,0.1641,298.15,-0.3836,https://doi.org/10.1021/je0003381
ACN,GBL,CC#N,O=C1CCCO1,0.8994,0.1006,298.15,-0.332,https://doi.org/10.1021/je0003382
ACN,GBL,CC#N,O=C1CCCO1,0.9532,0.0468,298.15,-0.2106,https://doi.org/10.1021/je0003383
ACN,GBL,CC#N,O=C1CCCO1,1.0,0.0,298.15,0.0,https://doi.org/10.1021/je0003384
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.0,1.0,293.15,0.0,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.1225,0.8775,293.15,0.0628,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.238,0.762,293.15,0.1115,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.3499,0.6501,293.15,0.1382,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.4545,0.5455,293.15,0.162,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.5559,0.4441,293.15,0.1657,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.6518,0.3482,293.15,0.1592,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.7445,0.2555,293.15,0.1315,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.8332,0.1668,293.15,0.0974,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.9182,0.0818,293.15,0.0586,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,1.0,0.0,293.15,0.0,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.0,1.0,298.15,0.0,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.1225,0.8775,298.15,0.0637,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.238,0.762,298.15,0.1145,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.3499,0.6501,298.15,0.1419,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.4545,0.5455,298.15,0.1678,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.5559,0.4441,298.15,0.169,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.6518,0.3482,298.15,0.1636,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.7445,0.2555,298.15,0.136,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.8332,0.1668,298.15,0.102,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.9182,0.0818,298.15,0.0601,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,1.0,0.0,298.15,0.0,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.0,1.0,303.15,0.0,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.1225,0.8775,303.15,0.0669,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.238,0.762,303.15,0.1173,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.3499,0.6501,303.15,0.1461,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.4545,0.5455,303.15,0.1726,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.5559,0.4441,303.15,0.1744,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.6518,0.3482,303.15,0.1663,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.7445,0.2555,303.15,0.1392,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.8332,0.1668,303.15,0.105,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.9182,0.0818,303.15,0.0604,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,1.0,0.0,303.15,0.0,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.0,1.0,313.15,0.0,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.1225,0.8775,313.15,0.067,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.238,0.762,313.15,0.1206,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.3499,0.6501,313.15,0.154,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.4545,0.5455,313.15,0.1824,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.5559,0.4441,313.15,0.1827,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.6518,0.3482,313.15,0.1735,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.7445,0.2555,313.15,0.1486,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.8332,0.1668,313.15,0.1106,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.9182,0.0818,313.15,0.0633,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,1.0,0.0,313.15,0.0,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.0,1.0,323.15,0.0,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.1225,0.8775,323.15,0.0765,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.238,0.762,323.15,0.1315,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.3499,0.6501,323.15,0.1678,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.4545,0.5455,323.15,0.1962,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.5559,0.4441,323.15,0.1915,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.6518,0.3482,323.15,0.1842,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.7445,0.2555,323.15,0.1564,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.8332,0.1668,323.15,0.1175,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.9182,0.0818,323.15,0.0668,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,1.0,0.0,323.15,0.0,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.0,1.0,333.15,0.0,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.1225,0.8775,333.15,0.0765,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.238,0.762,333.15,0.1315,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.3499,0.6501,333.15,0.1678,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.4545,0.5455,333.15,0.1962,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.5559,0.4441,333.15,0.1915,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.6518,0.3482,333.15,0.1842,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.7445,0.2555,333.15,0.1564,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.8332,0.1668,333.15,0.1175,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.9182,0.0818,333.15,0.0668,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,1.0,0.0,333.15,0.0,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.0,1.0,343.15,0.0,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.1225,0.8775,343.15,0.085,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.238,0.762,343.15,0.1464,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.3499,0.6501,343.15,0.1855,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.4545,0.5455,343.15,0.2207,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.5559,0.4441,343.15,0.2118,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.6518,0.3482,343.15,0.2001,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.7445,0.2555,343.15,0.173,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.8332,0.1668,343.15,0.1315,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,0.9182,0.0818,343.15,0.0739,https://doi.org/10.1021/je049777o
DMC,Chlorobenzene,COC(=O)OC,Clc1ccccc1,1.0,0.0,343.15,0.0,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.0,1.0,293.15,0.0,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.0961,0.9039,293.15,0.4674,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.193,0.807,293.15,0.7269,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.2909,0.7091,293.15,0.8641,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.3894,0.6106,293.15,0.9007,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.489,0.511,293.15,0.8568,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.5893,0.4107,293.15,0.752,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.6906,0.3094,293.15,0.5983,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.7928,0.2072,293.15,0.3655,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.896,0.104,293.15,0.0881,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,1.0,0.0,293.15,0.0,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.0,1.0,298.15,0.0,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.0961,0.9039,298.15,0.4834,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.193,0.807,298.15,0.7531,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.2909,0.7091,298.15,0.9008,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.3894,0.6106,298.15,0.9404,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.489,0.511,298.15,0.8919,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.5893,0.4107,298.15,0.7841,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.6906,0.3094,298.15,0.6127,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.7928,0.2072,298.15,0.3826,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.896,0.104,298.15,0.0946,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,1.0,0.0,298.15,0.0,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.0,1.0,303.15,0.0,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.0961,0.9039,303.15,0.5018,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.193,0.807,303.15,0.7871,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.2909,0.7091,303.15,0.9352,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.3894,0.6106,303.15,0.9765,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.489,0.511,303.15,0.9277,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.5893,0.4107,303.15,0.8143,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.6906,0.3094,303.15,0.6353,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.7928,0.2072,303.15,0.4,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.896,0.104,303.15,0.1013,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,1.0,0.0,303.15,0.0,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.0,1.0,313.15,0.0,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.0961,0.9039,313.15,0.5381,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.193,0.807,313.15,0.8505,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.2909,0.7091,313.15,1.0135,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.3894,0.6106,313.15,1.0597,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.489,0.511,313.15,1.007,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.5893,0.4107,313.15,0.8845,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.6906,0.3094,313.15,0.6858,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.7928,0.2072,313.15,0.4339,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.896,0.104,313.15,0.1157,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,1.0,0.0,313.15,0.0,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.0,1.0,323.15,0.0,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.0961,0.9039,323.15,0.5707,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.193,0.807,323.15,0.9163,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.2909,0.7091,323.15,1.1025,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.3894,0.6106,323.15,1.1459,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.489,0.511,323.15,1.0913,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.5893,0.4107,323.15,0.9586,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.6906,0.3094,323.15,0.739,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.7928,0.2072,323.15,0.4708,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.896,0.104,323.15,0.1307,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,1.0,0.0,323.15,0.0,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.0,1.0,333.15,0.0,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.0961,0.9039,333.15,0.6155,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.193,0.807,333.15,0.9915,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.2909,0.7091,333.15,1.2053,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.3894,0.6106,333.15,1.2433,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.489,0.511,333.15,1.1863,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.5893,0.4107,333.15,1.0424,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.6906,0.3094,333.15,0.8042,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.7928,0.2072,333.15,0.5085,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,0.896,0.104,333.15,0.1502,https://doi.org/10.1021/je049777o
DMC,Hexane,COC(=O)OC,CCCCCC,1.0,0.0,333.15,0.0,https://doi.org/10.1021/je049777o
DMC,Heptane,COC(=O)OC,CCCCCCC,0.0,1.0,293.15,0.0,https://doi.org/10.1021/je049777o
